Date,Open,High,Low,Close,Volume
08/12/2024,"65,900","66,800","65,600","66,600","11,465,200"
08/09/2024,"62,700","65,800","62,500","65,600","18,245,100"
08/08/2024,"62,000","62,900","61,900","62,400","6,334,300"
08/07/2024,"62,300","62,500","61,500","62,300","5,724,900"
08/06/2024,"61,800","62,300","60,600","62,300","7,253,700"
08/05/2024,"61,500","62,300","60,300","61,600","12,492,700"
08/02/2024,"61,000","62,900","60,700","62,900","8,601,200"
08/01/2024,"63,800","63,800","61,500","62,100","12,506,300"
07/31/2024,"63,900","64,500","63,500","63,800","16,098,200"
07/30/2024,"62,000","63,200","61,900","63,000","8,056,300"
07/29/2024,"61,400","62,400","61,100","62,000","7,269,200"
07/26/2024,"60,500","61,000","60,400","61,000","6,336,000"
07/25/2024,"60,000","61,000","59,700","61,000","6,940,300"
07/24/2024,"61,600","62,000","58,600","61,400","15,845,500"
07/23/2024,"65,000","65,000","62,000","62,500","10,527,700"
07/22/2024,"65,200","65,400","63,800","65,300","6,207,700"
07/19/2024,"65,000","66,300","64,700","65,600","13,518,260"
07/18/2024,"63,500","65,000","63,400","65,000","10,265,690"
07/17/2024,"64,700","64,700","62,200","63,500","19,500,170"
07/16/2024,"64,600","65,300","64,100","64,100","8,532,944"
07/15/2024,"64,900","65,000","64,100","64,300","4,518,892"
07/12/2024,"64,800","65,400","64,100","64,800","9,034,839"
07/11/2024,"65,400","65,700","64,600","64,800","10,103,700"
07/10/2024,"66,700","66,800","65,200","65,200","12,345,250"
07/09/2024,"67,200","67,200","66,300","66,800","8,910,990"
07/08/2024,"65,600","67,400","65,600","67,000","11,173,160"
07/05/2024,"65,200","65,800","65,000","65,600","9,564,759"
07/04/2024,"65,700","66,300","64,900","65,100","6,367,690"
07/03/2024,"65,900","66,400","65,100","65,500","9,782,969"
07/02/2024,"65,800","66,000","64,700","66,000","9,972,680"
07/01/2024,"62,600","65,800","62,000","65,800","21,785,869"
