Date,Price,Open,High,Low,Vol.,Change %
21/11/2013,"2,181.40","2,186.90","2,203.40","2,181.40",7.35M,-1.25%
20/11/2013,"2,209.00","2,192.40","2,209.00","2,175.80",11.34M,1.52%
19/11/2013,"2,175.80","2,192.40","2,203.40","2,175.80",4.06M,-0.76%
18/11/2013,"2,192.40","2,192.40","2,203.40","2,164.80",4.20M,0.51%
15/11/2013,"2,181.40","2,203.40","2,203.40","2,148.20",5.22M,-1.00%
14/11/2013,"2,203.40","2,098.50","2,203.40","2,093.00",4.77M,5.56%
13/11/2013,"2,087.50","2,098.50","2,104.00","2,076.40",5.68M,-1.31%
12/11/2013,"2,115.10","2,120.60","2,131.60","2,104.00",8.51M,-0.52%
11/11/2013,"2,126.10","2,109.60","2,126.10","2,098.50",2.29M,1.32%
8/11/2013,"2,098.50","2,098.50","2,109.60","2,093.00",3.03M,0.00%
7/11/2013,"2,098.50","2,093.00","2,104.00","2,093.00",7.37M,0.53%
6/11/2013,"2,087.50","2,065.40","2,087.50","2,065.40",4.86M,1.07%
5/11/2013,"2,065.40","2,065.40","2,070.90","2,043.30",2.99M,0.00%
4/11/2013,"2,065.40","2,054.30","2,065.40","2,043.30",2.91M,0.54%
1/11/2013,"2,054.30","2,070.90","2,070.90","2,048.80",3.48M,0.00%
31/10/2013,"2,054.30","2,010.20","2,070.90","2,010.20",9.09M,1.64%
30/10/2013,"2,021.20","2,015.70","2,026.70","2,010.20",4.02M,0.27%
29/10/2013,"2,015.70","2,004.60","2,015.70","1,977.00",5.85M,0.00%
28/10/2013,"2,015.70","2,032.20","2,032.20","2,015.70",6.33M,-0.54%
25/10/2013,"2,026.70","2,043.30","2,043.30","2,015.70",4.36M,0.00%
24/10/2013,"2,026.70","2,037.80","2,054.30","2,026.70",11.10M,0.00%
23/10/2013,"2,026.70","2,010.20","2,026.70","2,004.60",11.36M,1.66%
22/10/2013,"1,993.60","1,988.10","2,010.20","1,988.10",8.12M,0.28%
21/10/2013,"1,988.10","1,993.60","2,004.60","1,988.10",5.80M,-0.28%
18/10/2013,"1,993.60","1,993.60","1,993.60","1,982.50",4.88M,0.00%
17/10/2013,"1,993.60","1,993.60","2,010.20","1,993.60",3.83M,0.00%
16/10/2013,"1,993.60","2,004.60","2,004.60","1,988.10",7.01M,-0.28%
15/10/2013,"1,999.10","1,988.10","2,010.20","1,988.10",5.51M,0.56%
14/10/2013,"1,988.10","1,982.50","1,988.10","1,977.00",3.74M,0.28%
11/10/2013,"1,982.50","1,977.00","1,993.60","1,966.00",10.55M,0.84%
10/10/2013,"1,966.00","1,993.60","1,999.10","1,960.50",10.86M,-1.39%
9/10/2013,"1,993.60","1,993.60","2,010.20","1,988.10",10.69M,-0.82%
8/10/2013,"2,010.20","2,004.60","2,021.20","1,993.60",8.76M,0.28%
7/10/2013,"2,004.60","1,943.90","2,015.70","1,932.80",14.68M,3.13%
4/10/2013,"1,943.90","1,899.70","1,954.90","1,894.20",10.34M,2.03%
3/10/2013,"1,905.20","1,910.80","1,921.80","1,899.70",7.26M,-0.86%
2/10/2013,"1,921.80","1,910.80","1,927.30","1,910.80",6.35M,0.58%
1/10/2013,"1,910.80","1,932.80","1,949.40","1,910.80",21.57M,-1.42%
30/09/2013,"1,938.40","1,932.80","1,960.50","1,932.80",6.28M,0.29%
27/09/2013,"1,932.80","1,932.80","1,943.90","1,916.30",12.20M,0.57%
26/09/2013,"1,921.80","1,877.60","1,927.30","1,855.50",18.23M,2.05%
25/09/2013,"1,883.10","1,894.20","1,927.30","1,883.10",5.75M,-1.16%
24/09/2013,"1,905.20","1,932.80","1,938.40","1,905.20",6.66M,-1.43%
23/09/2013,"1,932.80","1,822.40","1,932.80","1,805.80",14.71M,6.06%
20/09/2013,"1,822.40","1,816.90","1,822.40","1,800.30",10.38M,0.61%
19/09/2013,"1,811.30","1,805.80","1,822.40","1,805.80",3.43M,0.31%
18/09/2013,"1,805.80","1,822.40","1,827.90","1,805.80",6.17M,-0.91%
17/09/2013,"1,822.40","1,822.40","1,827.90","1,811.30",5.64M,0.00%
16/09/2013,"1,822.40","1,816.90","1,822.40","1,789.30",5.06M,0.92%
13/09/2013,"1,805.80","1,827.90","1,827.90","1,794.80",5.13M,-1.21%
12/9/2013,"1,827.90","1,805.80","1,844.50","1,805.80",6.61M,1.22%
11/9/2013,"1,805.80","1,767.20","1,805.80","1,761.60",10.02M,3.15%
10/9/2013,"1,750.60","1,706.40","1,756.10","1,706.40",8.34M,2.59%
9/9/2013,"1,706.40","1,734.00","1,734.00","1,684.30",5.21M,-1.59%
6/9/2013,"1,734.00","1,667.80","1,734.00","1,662.20",5.82M,3.29%
5/9/2013,"1,678.80","1,634.60","1,678.80","1,634.60",2.45M,2.01%
4/9/2013,"1,645.70","1,684.30","1,684.30","1,645.70",4.62M,-2.61%
3/9/2013,"1,689.90","1,700.90","1,700.90","1,678.80",3.46M,1.32%
30/08/2013,"1,667.80","1,625.00","1,667.80","1,619.70",4.16M,2.63%
29/08/2013,"1,625.00","1,641.00","1,651.70","1,614.30",10.07M,-1.30%
28/08/2013,"1,646.40","1,683.80","1,689.10","1,630.30",11.03M,-3.75%
27/08/2013,"1,710.50","1,710.50","1,721.20","1,699.80",2.99M,0.00%
26/08/2013,"1,710.50","1,705.20","1,710.50","1,683.80",5.79M,0.31%
23/08/2013,"1,705.20","1,721.20","1,731.90","1,683.80",14.78M,-0.93%
22/08/2013,"1,721.20","1,764.00","1,764.00","1,715.90",11.66M,-2.42%
21/08/2013,"1,764.00","1,742.60","1,764.00","1,731.90",8.92M,1.23%
20/08/2013,"1,742.60","1,737.30","1,764.00","1,726.60",9.94M,0.31%
19/08/2013,"1,737.30","1,737.30","1,769.30","1,737.30",11.67M,0.00%
16/08/2013,"1,737.30","1,705.20","1,753.30","1,705.20",11.33M,1.25%
15/08/2013,"1,715.90","1,689.10","1,731.90","1,689.10",11.32M,1.58%
14/08/2013,"1,689.10","1,667.80","1,689.10","1,667.80",3.09M,0.64%
13/08/2013,"1,678.50","1,673.10","1,694.50","1,662.40",3.01M,0.32%
12/8/2013,"1,673.10","1,673.10","1,683.80","1,667.80",2.89M,0.00%
9/8/2013,"1,673.10","1,689.10","1,689.10","1,662.40",6.00M,-0.32%
8/8/2013,"1,678.50","1,699.80","1,710.50","1,673.10",6.16M,-0.32%
7/8/2013,"1,683.80","1,651.70","1,710.50","1,641.00",10.44M,2.94%
6/8/2013,"1,635.70","1,651.70","1,651.70","1,625.00",5.16M,0.00%
5/8/2013,"1,635.70","1,619.70","1,641.00","1,619.70",1.99M,0.33%
2/8/2013,"1,630.30","1,630.30","1,635.70","1,619.70",3.88M,0.66%
1/8/2013,"1,619.70","1,598.30","1,625.00","1,598.30",4.33M,0.00%
31/07/2013,"1,619.70","1,630.30","1,630.30","1,603.60",3.96M,-0.66%
30/07/2013,"1,630.30","1,571.50","1,630.30","1,571.50",3.55M,3.04%
29/07/2013,"1,582.20","1,609.00","1,614.30","1,582.20",5.65M,-1.99%
26/07/2013,"1,614.30","1,614.30","1,625.00","1,603.60",8.52M,-0.33%
25/07/2013,"1,619.70","1,646.40","1,657.10","1,619.70",8.73M,-1.62%
24/07/2013,"1,646.40","1,678.50","1,683.80","1,630.30",15.35M,-1.91%
23/07/2013,"1,678.50","1,646.40","1,689.10","1,646.40",13.02M,2.28%
22/07/2013,"1,641.00","1,657.10","1,662.40","1,619.70",10.62M,0.33%
19/07/2013,"1,635.70","1,614.30","1,635.70","1,614.30",9.59M,1.32%
18/07/2013,"1,614.30","1,571.50","1,625.00","1,566.20",14.01M,2.72%
17/07/2013,"1,571.50","1,571.50","1,576.90","1,560.90",3.87M,0.00%
16/07/2013,"1,571.50","1,582.20","1,598.30","1,571.50",7.13M,-0.68%
15/07/2013,"1,582.20","1,592.90","1,598.30","1,566.20",12.36M,2.78%
12/7/2013,"1,539.50","1,464.60","1,539.50","1,464.60",8.75M,5.11%
11/7/2013,"1,464.60","1,480.70","1,480.70","1,464.60",5.12M,-0.72%
10/7/2013,"1,475.30","1,480.70","1,491.40","1,475.30",3.54M,-0.36%
9/7/2013,"1,480.70","1,459.30","1,486.00","1,459.30",1.65M,0.36%
8/7/2013,"1,475.30","1,496.70","1,502.10","1,470.00",9.68M,-1.43%
5/7/2013,"1,496.70","1,502.10","1,518.10","1,491.40",9.35M,1.08%
4/7/2013,"1,480.70","1,507.40","1,518.10","1,480.70",5.92M,-1.77%
3/7/2013,"1,507.40","1,518.10","1,523.40","1,507.40",5.78M,-0.70%
2/7/2013,"1,518.10","1,470.00","1,518.10","1,470.00",3.07M,2.53%
1/7/2013,"1,480.70","1,496.70","1,496.70","1,464.60",3.48M,-1.77%
28/06/2013,"1,507.40","1,534.10","1,544.80","1,502.10",7.77M,-1.05%
27/06/2013,"1,523.40","1,459.30","1,523.40","1,443.30",7.70M,5.17%
26/06/2013,"1,448.60","1,443.30","1,454.00","1,432.60",18.28M,0.00%
25/06/2013,"1,448.60","1,507.40","1,512.80","1,416.50",10.88M,-4.24%
24/06/2013,"1,512.80","1,523.40","1,550.20","1,507.40",11.10M,0.35%
21/06/2013,"1,507.40","1,544.80","1,544.80","1,507.40",53.97M,-3.75%
20/06/2013,"1,566.20","1,576.90","1,592.90","1,566.20",15.01M,-1.35%
19/06/2013,"1,587.60","1,582.20","1,603.60","1,582.20",15.07M,-0.67%
18/06/2013,"1,598.30","1,587.60","1,603.60","1,576.90",14.54M,0.00%
17/06/2013,"1,598.30","1,603.60","1,625.00","1,582.20",22.07M,-2.92%
14/06/2013,"1,646.40","1,662.40","1,683.80","1,646.40",11.39M,-0.96%
13/06/2013,"1,662.40","1,630.30","1,667.80","1,630.30",13.93M,1.97%
12/6/2013,"1,630.30","1,667.80","1,673.10","1,630.30",18.09M,-2.87%
11/6/2013,"1,678.50","1,689.10","1,699.80","1,678.50",12.52M,-1.26%
10/6/2013,"1,699.80","1,705.20","1,721.20","1,683.80",9.40M,-0.31%
7/6/2013,"1,705.20","1,710.50","1,715.90","1,699.80",5.05M,-0.31%
6/6/2013,"1,710.50","1,699.80","1,710.50","1,689.10",5.47M,0.63%
5/6/2013,"1,699.80","1,683.80","1,699.80","1,683.80",9.77M,0.95%
4/6/2013,"1,683.80","1,710.50","1,721.20","1,683.80",20.77M,-2.17%
3/6/2013,"1,721.20","1,737.30","1,737.30","1,715.90",9.47M,-1.83%
31/05/2013,"1,753.30","1,764.00","1,774.70","1,753.30",14.33M,0.00%
30/05/2013,"1,753.30","1,758.60","1,758.60","1,731.90",10.92M,0.00%
29/05/2013,"1,753.30","1,758.60","1,764.00","1,737.30",15.94M,0.61%
28/05/2013,"1,742.60","1,731.90","1,753.30","1,731.90",19.81M,0.93%
27/05/2013,"1,726.60","1,689.10","1,731.90","1,689.10",13.41M,2.87%
24/05/2013,"1,678.50","1,646.40","1,694.50","1,646.40",15.84M,1.29%
23/05/2013,"1,657.10","1,678.50","1,683.80","1,657.10",12.64M,-1.27%
22/05/2013,"1,678.50","1,694.50","1,694.50","1,673.10",4.64M,0.00%
21/05/2013,"1,678.50","1,673.10","1,721.20","1,673.10",12.66M,0.32%
20/05/2013,"1,673.10","1,630.30","1,673.10","1,603.60",9.66M,4.33%
17/05/2013,"1,603.60","1,641.00","1,641.00","1,603.60",4.83M,-1.64%
16/05/2013,"1,630.30","1,630.30","1,646.40","1,619.70",6.52M,0.33%
15/05/2013,"1,625.00","1,576.90","1,635.70","1,566.20",4.85M,4.11%
14/05/2013,"1,560.90","1,603.60","1,609.00","1,560.90",8.87M,-3.31%
13/05/2013,"1,614.30","1,641.00","1,651.70","1,603.60",1.92M,-1.31%
10/5/2013,"1,635.70","1,603.60","1,657.10","1,603.60",6.83M,2.00%
9/5/2013,"1,603.60","1,550.20","1,619.70","1,550.20",10.25M,3.45%
8/5/2013,"1,550.20","1,534.10","1,550.20","1,523.40",4.74M,1.75%
7/5/2013,"1,523.40","1,555.50","1,555.50","1,518.10",5.08M,-1.38%
6/5/2013,"1,544.80","1,523.40","1,550.20","1,523.40",4.59M,1.40%
3/5/2013,"1,523.40","1,512.80","1,534.10","1,502.10",6.53M,1.42%
2/5/2013,"1,502.10","1,454.00","1,518.10","1,454.00",7.99M,2.18%
26/04/2013,"1,470.00","1,454.00","1,480.70","1,454.00",5.53M,1.10%
25/04/2013,"1,454.00","1,421.90","1,459.30","1,421.90",3.32M,1.87%
24/04/2013,"1,427.20","1,395.20","1,459.30","1,395.20",7.64M,0.75%
23/04/2013,"1,416.50","1,389.80","1,416.50","1,389.80",5.56M,1.92%
22/04/2013,"1,389.80","1,389.80","1,395.20","1,379.10",3.88M,-0.38%
18/04/2013,"1,395.20","1,395.20","1,427.20","1,389.80",9.48M,-2.61%
17/04/2013,"1,432.60","1,437.90","1,443.30","1,427.20",6.60M,0.00%
16/04/2013,"1,432.60","1,405.80","1,443.30","1,379.10",9.27M,0.37%
15/04/2013,"1,427.20","1,454.00","1,454.00","1,421.90",12.12M,-1.84%
12/4/2013,"1,454.00","1,459.30","1,480.70","1,427.20",12.43M,-0.37%
11/4/2013,"1,459.30","1,443.30","1,491.40","1,443.30",15.47M,1.11%
10/4/2013,"1,443.30","1,523.40","1,544.80","1,443.30",14.88M,-5.59%
9/4/2013,"1,528.80","1,528.80","1,560.90","1,518.10",7.66M,0.00%
8/4/2013,"1,528.80","1,555.50","1,566.20","1,528.80",6.76M,-0.35%
5/4/2013,"1,534.10","1,496.70","1,555.50","1,491.40",7.71M,2.50%
4/4/2013,"1,496.70","1,486.00","1,534.10","1,486.00",19.58M,-0.36%
3/4/2013,"1,502.10","1,518.10","1,550.20","1,502.10",13.31M,-1.40%
2/4/2013,"1,523.40","1,496.70","1,560.90","1,496.70",18.29M,2.52%
1/4/2013,"1,486.00","1,389.80","1,486.00","1,389.80",24.47M,6.92%
29/03/2013,"1,389.80","1,357.70","1,400.50","1,347.00",10.21M,1.17%
28/03/2013,"1,373.80","1,357.70","1,373.80","1,357.70",5.71M,0.78%
27/03/2013,"1,363.10","1,347.00","1,373.80","1,336.40",6.37M,-0.78%
26/03/2013,"1,373.80","1,379.10","1,389.80","1,363.10",12.62M,0.78%
25/03/2013,"1,363.10","1,336.40","1,363.10","1,336.40",9.04M,2.41%
22/03/2013,"1,331.00","1,363.10","1,368.40","1,320.30",12.89M,-1.97%
21/03/2013,"1,357.70","1,352.40","1,379.10","1,352.40",17.02M,0.79%
20/03/2013,"1,347.00","1,336.40","1,363.10","1,331.00",8.00M,0.80%
19/03/2013,"1,336.40","1,325.70","1,336.40","1,320.30",6.63M,0.40%
18/03/2013,"1,331.00","1,336.40","1,341.70","1,325.70",7.70M,-1.19%
15/03/2013,"1,347.00","1,341.70","1,352.40","1,331.00",16.80M,0.40%
14/03/2013,"1,341.70","1,325.70","1,341.70","1,293.60",11.01M,2.03%
13/03/2013,"1,315.00","1,368.40","1,368.40","1,282.90",13.56M,-3.15%
12/3/2013,"1,357.70","1,320.30","1,357.70","1,315.00",34.02M,2.83%
11/3/2013,"1,320.30","1,277.60","1,320.30","1,266.90",12.12M,3.78%
8/3/2013,"1,272.20","1,277.60","1,282.90","1,266.90",4.68M,0.85%
7/3/2013,"1,261.50","1,245.50","1,293.60","1,229.40",23.14M,3.51%
6/3/2013,"1,218.80","1,186.70","1,218.80","1,170.60",5.83M,4.59%
5/3/2013,"1,165.30","1,197.40","1,197.40","1,149.30",16.07M,-2.68%
4/3/2013,"1,197.40","1,282.90","1,282.90","1,197.40",20.86M,-6.67%
1/3/2013,"1,282.90","1,298.90","1,315.00","1,282.90",11.83M,-0.83%
28/02/2013,"1,293.60","1,293.60","1,309.60","1,272.20",8.77M,2.11%
27/02/2013,"1,266.90","1,277.60","1,298.90","1,224.10",20.75M,-0.84%
26/02/2013,"1,277.60","1,347.00","1,347.00","1,277.60",20.83M,-5.91%
25/02/2013,"1,357.70","1,363.10","1,363.10","1,320.30",12.96M,2.42%
22/02/2013,"1,325.70","1,336.40","1,368.40","1,288.20",22.88M,1.22%
21/02/2013,"1,309.60","1,405.80","1,437.90","1,309.60",37.51M,-6.84%
20/02/2013,"1,405.80","1,389.80","1,405.80","1,373.80",19.68M,0.38%
19/02/2013,"1,400.50","1,400.50","1,405.80","1,389.80",21.06M,-0.38%
18/02/2013,"1,405.80","1,400.50","1,411.20","1,384.50",21.26M,0.77%
8/2/2013,"1,395.20","1,411.20","1,411.20","1,395.20",12.10M,0.00%
7/2/2013,"1,395.20","1,405.80","1,416.50","1,384.50",36.06M,1.16%
6/2/2013,"1,379.10","1,347.00","1,379.10","1,336.40",23.31M,4.45%
5/2/2013,"1,320.30","1,282.90","1,341.70","1,277.60",13.57M,1.65%
4/2/2013,"1,298.90","1,320.30","1,325.70","1,298.90",17.73M,-1.62%
1/2/2013,"1,320.30","1,325.70","1,325.70","1,298.90",17.48M,-0.80%
31/01/2013,"1,331.00","1,341.70","1,352.40","1,315.00",18.65M,-1.58%
30/01/2013,"1,352.40","1,309.60","1,395.20","1,309.60",34.94M,3.69%
29/01/2013,"1,304.30","1,272.20","1,309.60","1,256.20",26.56M,2.52%
28/01/2013,"1,272.20","1,272.20","1,309.60","1,272.20",44.42M,0.42%
25/01/2013,"1,266.90","1,250.80","1,272.20","1,240.10",16.23M,2.16%
24/01/2013,"1,240.10","1,160.00","1,240.10","1,160.00",13.34M,6.91%
23/01/2013,"1,160.00","1,143.90","1,170.60","1,143.90",5.53M,-0.46%
22/01/2013,"1,165.30","1,176.00","1,186.70","1,133.20",12.89M,-1.80%
21/01/2013,"1,186.70","1,202.70","1,224.10","1,186.70",11.22M,-3.06%
18/01/2013,"1,224.10","1,229.40","1,229.40","1,192.00",5.54M,0.00%
17/01/2013,"1,224.10","1,256.20","1,261.50","1,224.10",13.47M,-2.97%
16/01/2013,"1,261.50","1,245.50","1,309.60","1,229.40",37.75M,1.29%
15/01/2013,"1,245.50","1,234.80","1,250.80","1,224.10",15.91M,-0.43%
14/01/2013,"1,250.80","1,240.10","1,261.50","1,240.10",6.37M,-1.68%
11/1/2013,"1,272.20","1,282.90","1,293.60","1,261.50",13.66M,-0.83%
10/1/2013,"1,282.90","1,234.80","1,282.90","1,229.40",15.48M,0.42%
9/1/2013,"1,277.60","1,234.80","1,288.20","1,234.80",30.19M,-0.83%
8/1/2013,"1,288.20","1,282.90","1,293.60","1,266.90",23.80M,4.33%
7/1/2013,"1,234.80","1,133.20","1,234.80","1,133.20",14.89M,5.00%
4/1/2013,"1,176.00","1,143.90","1,192.00","1,133.20",9.16M,3.29%
3/1/2013,"1,138.60","1,122.50","1,138.60","1,111.80",11.58M,0.95%
2/1/2013,"1,127.90","1,122.50","1,133.20","1,111.80",8.71M,0.48%
28/12/2012,"1,122.50","1,117.20","1,122.50","1,106.50",3.81M,0.48%
27/12/2012,"1,117.20","1,127.90","1,127.90","1,101.20",2.87M,1.46%
26/12/2012,"1,101.20","1,074.40","1,117.20","1,074.40",5.21M,-1.90%
25/12/2012,"1,122.50","1,138.60","1,138.60","1,095.80",8.16M,2.44%
24/12/2012,"1,095.80","1,063.70","1,106.50","1,058.40",3.36M,-0.97%
21/12/2012,"1,106.50","1,069.10","1,106.50","1,037.00",13.93M,3.50%
20/12/2012,"1,069.10","1,074.40","1,074.40","1,047.70",7.49M,-0.50%
19/12/2012,"1,074.40","1,069.10","1,090.50","1,058.40",9.48M,2.55%
18/12/2012,"1,047.70","1,079.80","1,079.80","1,047.70",6.55M,-1.51%
17/12/2012,"1,063.70","1,026.30","1,069.10","1,026.30",6.17M,3.65%
14/12/2012,"1,026.30","1,058.40","1,058.40","1,021.00",2.63M,-1.54%
13/12/2012,"1,042.40","1,058.40","1,058.40","1,031.70",3.38M,-1.52%
12/12/2012,"1,058.40","1,042.40","1,063.70","1,026.30",4.89M,0.51%
11/12/2012,"1,053.00","1,026.30","1,053.00","1,015.60",4.31M,2.60%
10/12/2012,"1,026.30","1,021.00","1,026.30","1,010.30",956.32K,1.05%
7/12/2012,"1,015.60","1,037.00","1,037.00","1,015.60",3.32M,-1.04%
6/12/2012,"1,026.30","1,042.40","1,042.40","1,021.00",4.27M,1.05%
5/12/2012,"1,015.60","1,031.70","1,031.70","1,015.60",2.58M,0.00%
4/12/2012,"1,015.60","1,004.90","1,031.70","1,004.90",4.91M,1.06%
3/12/2012,"1,004.90",994.2,"1,004.90",978.2,4.94M,3.30%
30/11/2012,972.9,"1,037.00","1,037.00",972.9,4.02M,-2.15%
29/11/2012,994.2,"1,010.30","1,010.30",983.6,2.13M,1.64%
28/11/2012,978.2,972.9,983.6,962.2,429.03K,0.00%
27/11/2012,978.2,"1,004.90","1,004.90",972.9,1.65M,1.67%
26/11/2012,962.2,962.2,972.9,962.2,317.92K,-0.55%
23/11/2012,967.5,"1,004.90","1,004.90",962.2,440.61K,-3.21%
22/11/2012,999.6,994.2,999.6,994.2,244.59K,3.89%
21/11/2012,962.2,"1,004.90","1,015.60",962.2,1.14M,-3.23%
20/11/2012,994.2,"1,010.30","1,015.60",994.2,1.98M,0.00%
19/11/2012,994.2,967.5,999.6,967.5,123.66K,0.00%
16/11/2012,994.2,967.5,"1,004.90",967.5,1.30M,-1.06%
15/11/2012,"1,004.90",988.9,"1,031.70",988.9,1.52M,1.62%
14/11/2012,988.9,956.8,994.2,956.8,1.64M,3.93%
13/11/2012,951.5,967.5,978.2,951.5,431.13K,-2.20%
12/11/2012,972.9,972.9,988.9,972.9,192.65K,-1.09%
9/11/2012,983.6,994.2,994.2,951.5,577.94K,-1.08%
8/11/2012,994.2,956.8,994.2,951.5,2.41M,3.33%
7/11/2012,962.2,924.8,962.2,924.8,1.03M,4.65%
6/11/2012,919.4,914.1,919.4,908.7,728.62K,0.58%
5/11/2012,914.1,908.7,962.2,908.7,854.53K,-1.72%
2/11/2012,930.1,924.8,956.8,924.8,1.48M,-4.40%
1/11/2012,972.9,978.2,999.6,972.9,2.07M,-2.15%
31/10/2012,994.2,"1,004.90","1,010.30",994.2,974.82K,-1.06%
30/10/2012,"1,004.90","1,026.30","1,026.30","1,004.90",1.17M,-0.53%
29/10/2012,"1,010.30","1,010.30","1,031.70","1,010.30",849.23K,-2.58%
26/10/2012,"1,037.00","1,042.40","1,042.40","1,021.00",2.10M,2.11%
25/10/2012,"1,015.60","1,031.70","1,031.70","1,010.30",4.96M,2.24%
24/10/2012,993.4,"1,001.90","1,001.90",980.6,2.93M,-0.85%
23/10/2012,"1,001.90","1,001.90","1,018.90","1,001.90",2.46M,1.73%
22/10/2012,984.8,993.4,993.4,967.8,1.48M,0.00%
19/10/2012,984.8,"1,001.90","1,001.90",980.6,2.18M,-1.70%
18/10/2012,"1,001.90","1,006.10","1,006.10",980.6,3.34M,2.62%
17/10/2012,976.3,976.3,976.3,972,6.41M,4.57%
16/10/2012,933.7,895.3,933.7,895.3,1.22M,3.79%
15/10/2012,899.6,912.4,920.9,899.6,790.21K,-2.31%
12/10/2012,920.9,903.8,929.4,899.6,920.85K,0.00%
11/10/2012,920.9,937.9,946.5,916.6,1.40M,0.93%
10/10/2012,912.4,916.6,920.9,886.8,339.82K,0.00%
9/10/2012,912.4,916.6,929.4,912.4,1.96M,-1.83%
8/10/2012,929.4,899.6,933.7,899.6,1.52M,0.93%
5/10/2012,920.9,937.9,937.9,912.4,1.91M,1.41%
4/10/2012,908.1,886.8,929.4,886.8,6.14M,2.40%
3/10/2012,886.8,882.5,895.3,856.9,3.46M,4.00%
2/10/2012,852.7,839.9,856.9,839.9,115.78K,-0.99%
1/10/2012,861.2,856.9,861.2,831.3,12.44M,4.66%
28/09/2012,822.8,839.9,839.9,822.8,4.36M,-2.03%
27/09/2012,839.9,852.7,852.7,839.9,1.95M,-1.50%
26/09/2012,852.7,835.6,856.9,835.6,5.89M,-0.50%
25/09/2012,856.9,852.7,886.8,848.4,11.47M,-3.37%
24/09/2012,886.8,929.4,929.4,886.8,5.07M,-4.59%
21/09/2012,929.4,899.6,929.4,899.6,16.73M,4.81%
20/09/2012,886.8,929.4,929.4,886.8,8.17M,-4.59%
19/09/2012,929.4,916.6,950.7,912.4,5.68M,2.35%
18/09/2012,908.1,980.6,"1,001.90",908.1,13.48M,-4.91%
17/09/2012,955,916.6,955,912.4,4.43M,4.67%
14/09/2012,912.4,903.8,912.4,895.3,1.52M,4.90%
13/09/2012,869.7,827.1,869.7,827.1,3.71M,4.62%
12/9/2012,831.3,835.6,844.1,827.1,3.36M,-0.51%
11/9/2012,835.6,848.4,856.9,835.6,2.42M,-3.92%
10/9/2012,869.7,903.8,903.8,869.7,6.65M,-4.67%
7/9/2012,912.4,912.4,916.6,908.1,2.09M,-0.47%
6/9/2012,916.6,903.8,920.9,903.8,712.06K,-0.92%
5/9/2012,925.1,916.6,929.4,903.8,1.08M,-1.36%
4/9/2012,937.9,920.9,937.9,920.9,1.57M,1.85%
31/08/2012,920.9,920.9,920.9,878.2,2.41M,0.00%
30/08/2012,920.9,925.1,925.1,895.3,1.79M,3.85%
29/08/2012,886.8,878.2,886.8,874,656.10K,4.52%
28/08/2012,848.4,827.1,852.7,827.1,2.20M,2.58%
27/08/2012,827.1,839.9,844.1,827.1,7.01M,-4.90%
24/08/2012,869.7,810,886.8,810,5.07M,2.51%
23/08/2012,848.4,852.7,891,848.4,8.04M,-4.78%
22/08/2012,891,891,912.4,886.8,4.57M,-4.13%
21/08/2012,929.4,976.3,976.3,929.4,10.19M,-4.80%
20/08/2012,976.3,976.3,976.3,972,1.78M,0.44%
17/08/2012,972,963.5,976.3,963.5,2.15M,0.44%
16/08/2012,967.8,967.8,976.3,967.8,699.13K,-0.44%
15/08/2012,972,976.3,976.3,972,1.44M,-0.44%
14/08/2012,976.3,972,980.6,967.8,1.26M,0.44%
13/08/2012,972,967.8,972,967.8,609.98K,0.00%
10/8/2012,972,980.6,980.6,972,651.66K,-1.72%
9/8/2012,989.1,976.3,989.1,976.3,1.23M,1.31%
8/8/2012,976.3,980.6,980.6,972,3.25M,0.00%
7/8/2012,976.3,976.3,980.6,972,736.95K,0.00%
6/8/2012,976.3,967.8,993.4,967.8,2.07M,0.00%
3/8/2012,976.3,972,976.3,972,183.13K,0.88%
2/8/2012,967.8,963.5,980.6,963.5,229.05K,-0.44%
1/8/2012,972,980.6,980.6,963.5,1.05M,-0.87%
31/07/2012,980.6,993.4,993.4,980.6,2.58M,0.00%
30/07/2012,980.6,950.7,980.6,950.7,1.90M,0.00%
27/07/2012,980.6,993.4,993.4,976.3,1.79M,0.00%
26/07/2012,980.6,980.6,993.4,980.6,4.35M,0.00%
25/07/2012,980.6,980.6,984.8,976.3,4.86M,0.00%
24/07/2012,980.6,984.8,993.4,976.3,5.14M,-0.86%
23/07/2012,989.1,997.6,"1,006.10",984.8,4.01M,0.87%
20/07/2012,980.6,"1,010.40","1,014.70",980.6,6.38M,-1.71%
19/07/2012,997.6,984.8,"1,001.90",980.6,6.52M,1.30%
18/07/2012,984.8,"1,001.90","1,001.90",976.3,1.64M,0.00%
17/07/2012,984.8,972,993.4,972,13.54M,0.43%
16/07/2012,980.6,993.4,997.6,980.6,4.12M,-1.29%
13/07/2012,993.4,980.6,"1,001.90",976.3,5.20M,1.75%
12/7/2012,976.3,963.5,997.6,963.5,1.21M,1.33%
11/7/2012,963.5,942.2,980.6,942.2,2.46M,0.00%
10/7/2012,963.5,959.2,984.8,959.2,6.68M,-1.74%
9/7/2012,980.6,989.1,"1,001.90",976.3,5.18M,-0.86%
6/7/2012,989.1,"1,023.20","1,023.20",984.8,1.77M,-0.85%
5/7/2012,997.6,997.6,"1,006.10",993.4,1.16M,-0.43%
4/7/2012,"1,001.90","1,001.90","1,018.90","1,001.90",1.26M,0.00%
3/7/2012,"1,001.90","1,018.90","1,018.90",997.6,9.20M,-1.67%
